epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8036065697669983,0.4572114050388336,0.3835740387439728,0.10613085329532623,0.8144887089729309,0.36547598242759705,0.44158536195755005,0.014271273277699947
1,0.8148707747459412,0.3686368763446808,0.46919378638267517,0.025713499635457993,0.8162080645561218,0.35888028144836426,0.5375142693519592,0.0395997054874897
